transport_type,stop,line,delay,theoretical_time,expectedArrivalTime,date,direction,date_year,date_month,date_weekday,date_hour,date_minute,date_seconde,temp,humidity,visibility,wind,rain
0,6608G,51,,,,2020-11-06 00:32:15.924058,,2020,11,4,0,32,15,276.5,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:32:15.924619,,2020,11,4,0,32,15,276.5,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:33:16.599400,,2020,11,4,0,33,16,276.5,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:33:16.600088,,2020,11,4,0,33,16,276.5,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:33:16.600744,,2020,11,4,0,33,16,276.5,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:33:16.601393,,2020,11,4,0,33,16,276.5,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:34:17.538762,,2020,11,4,0,34,17,276.5,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:34:17.539456,,2020,11,4,0,34,17,276.5,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:34:17.540119,,2020,11,4,0,34,17,276.5,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:34:17.540783,,2020,11,4,0,34,17,276.5,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:35:18.499489,,2020,11,4,0,35,18,276.22,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:35:18.500178,,2020,11,4,0,35,18,276.22,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:35:18.500840,,2020,11,4,0,35,18,276.22,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:35:18.501492,,2020,11,4,0,35,18,276.22,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:36:19.407191,,2020,11,4,0,36,19,276.22,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:36:19.407790,,2020,11,4,0,36,19,276.22,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:36:19.408358,,2020,11,4,0,36,19,276.22,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:36:19.408919,,2020,11,4,0,36,19,276.22,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:37:20.255490,,2020,11,4,0,37,20,276.22,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:37:20.256092,,2020,11,4,0,37,20,276.22,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:37:20.256661,,2020,11,4,0,37,20,276.22,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:37:20.257218,,2020,11,4,0,37,20,276.22,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:38:20.920668,,2020,11,4,0,38,20,276.22,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:38:20.921831,,2020,11,4,0,38,20,276.22,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:38:20.922622,,2020,11,4,0,38,20,276.22,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:38:20.923209,,2020,11,4,0,38,20,276.22,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:39:25.533062,,2020,11,4,0,39,25,276.22,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:39:25.533750,,2020,11,4,0,39,25,276.22,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:39:25.534435,,2020,11,4,0,39,25,276.22,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:39:25.535085,,2020,11,4,0,39,25,276.22,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:40:26.362228,,2020,11,4,0,40,26,276.22,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:40:26.362919,,2020,11,4,0,40,26,276.22,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:40:26.363576,,2020,11,4,0,40,26,276.22,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:40:26.364225,,2020,11,4,0,40,26,276.22,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:41:27.617643,,2020,11,4,0,41,27,276.22,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:41:27.618359,,2020,11,4,0,41,27,276.22,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:41:27.619020,,2020,11,4,0,41,27,276.22,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:41:27.619666,,2020,11,4,0,41,27,276.22,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:42:28.575601,,2020,11,4,0,42,28,276.22,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:42:28.576202,,2020,11,4,0,42,28,276.22,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:42:28.576769,,2020,11,4,0,42,28,276.22,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:42:28.577330,,2020,11,4,0,42,28,276.22,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:43:29.367086,,2020,11,4,0,43,29,276.22,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:43:29.367682,,2020,11,4,0,43,29,276.22,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:43:29.368250,,2020,11,4,0,43,29,276.22,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:43:29.368812,,2020,11,4,0,43,29,276.22,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:44:30.203810,,2020,11,4,0,44,30,276.22,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:44:30.204503,,2020,11,4,0,44,30,276.22,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:44:30.205164,,2020,11,4,0,44,30,276.22,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:44:30.205813,,2020,11,4,0,44,30,276.22,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:45:31.077577,,2020,11,4,0,45,31,276.09,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:45:31.078294,,2020,11,4,0,45,31,276.09,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:45:31.078955,,2020,11,4,0,45,31,276.09,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:45:31.079603,,2020,11,4,0,45,31,276.09,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:46:31.929239,,2020,11,4,0,46,31,276.09,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:46:31.929929,,2020,11,4,0,46,31,276.09,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:46:31.930619,,2020,11,4,0,46,31,276.09,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:46:31.931267,,2020,11,4,0,46,31,276.09,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:47:32.747907,,2020,11,4,0,47,32,276.09,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:47:32.748510,,2020,11,4,0,47,32,276.09,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:47:32.749083,,2020,11,4,0,47,32,276.09,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:47:32.749645,,2020,11,4,0,47,32,276.09,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:48:34.947626,,2020,11,4,0,48,34,276.09,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:48:34.948313,,2020,11,4,0,48,34,276.09,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:48:34.948967,,2020,11,4,0,48,34,276.09,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:48:34.949612,,2020,11,4,0,48,34,276.09,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:49:39.184930,,2020,11,4,0,49,39,276.09,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:49:39.185614,,2020,11,4,0,49,39,276.09,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:49:39.186298,,2020,11,4,0,49,39,276.09,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:49:39.186954,,2020,11,4,0,49,39,276.09,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:50:39.802211,,2020,11,4,0,50,39,276.09,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:50:39.802902,,2020,11,4,0,50,39,276.09,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:50:39.803558,,2020,11,4,0,50,39,276.09,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:50:39.804206,,2020,11,4,0,50,39,276.09,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:51:40.715442,,2020,11,4,0,51,40,276.09,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:51:40.716132,,2020,11,4,0,51,40,276.09,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:51:40.716790,,2020,11,4,0,51,40,276.09,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:51:40.717439,,2020,11,4,0,51,40,276.09,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:52:41.300055,,2020,11,4,0,52,41,276.09,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:52:41.300743,,2020,11,4,0,52,41,276.09,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:52:41.301401,,2020,11,4,0,52,41,276.09,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:52:41.302095,,2020,11,4,0,52,41,276.09,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:53:41.957093,,2020,11,4,0,53,41,276.09,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:53:41.957797,,2020,11,4,0,53,41,276.09,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:53:41.958419,,2020,11,4,0,53,41,276.09,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:53:41.958928,,2020,11,4,0,53,41,276.09,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:54:42.768597,,2020,11,4,0,54,42,276.09,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:54:42.769194,,2020,11,4,0,54,42,276.09,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:54:42.769762,,2020,11,4,0,54,42,276.09,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:54:42.770353,,2020,11,4,0,54,42,276.09,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:55:43.442519,,2020,11,4,0,55,43,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 00:55:43.443207,,2020,11,4,0,55,43,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 00:55:43.443862,,2020,11,4,0,55,43,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 00:55:43.444511,,2020,11,4,0,55,43,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 00:56:44.175391,,2020,11,4,0,56,44,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 00:56:44.175928,,2020,11,4,0,56,44,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 00:56:44.176436,,2020,11,4,0,56,44,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 00:56:44.176934,,2020,11,4,0,56,44,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 00:57:44.823641,,2020,11,4,0,57,44,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 00:57:44.824329,,2020,11,4,0,57,44,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 00:57:44.824987,,2020,11,4,0,57,44,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 00:57:44.825641,,2020,11,4,0,57,44,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 00:58:47.445762,,2020,11,4,0,58,47,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 00:58:47.446492,,2020,11,4,0,58,47,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 00:58:47.447163,,2020,11,4,0,58,47,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 00:58:47.447834,,2020,11,4,0,58,47,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 00:59:51.065077,,2020,11,4,0,59,51,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 00:59:51.065765,,2020,11,4,0,59,51,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 00:59:51.066444,,2020,11,4,0,59,51,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 00:59:51.067096,,2020,11,4,0,59,51,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 01:00:51.892319,,2020,11,4,1,0,51,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 01:00:51.892919,,2020,11,4,1,0,51,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:00:51.893488,,2020,11,4,1,0,51,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:00:51.894071,,2020,11,4,1,0,51,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 01:01:52.740394,,2020,11,4,1,1,52,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 01:01:52.741078,,2020,11,4,1,1,52,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:01:52.741730,,2020,11,4,1,1,52,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:01:52.742398,,2020,11,4,1,1,52,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 01:02:53.699693,,2020,11,4,1,2,53,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 01:02:53.700297,,2020,11,4,1,2,53,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:02:53.700866,,2020,11,4,1,2,53,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:02:53.701424,,2020,11,4,1,2,53,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 01:03:54.549207,,2020,11,4,1,3,54,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 01:03:54.549897,,2020,11,4,1,3,54,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:03:54.550594,,2020,11,4,1,3,54,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:03:54.551244,,2020,11,4,1,3,54,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 01:04:55.394174,,2020,11,4,1,4,55,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 01:04:55.394867,,2020,11,4,1,4,55,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:04:55.395524,,2020,11,4,1,4,55,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:04:55.396173,,2020,11,4,1,4,55,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 01:05:56.667009,,2020,11,4,1,5,56,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 01:05:56.667705,,2020,11,4,1,5,56,275.29,93,10000,1,0
