transport_type,trip,stop,line,delay,theoretical_time,expectedArrivalTime,date,direction,year,month,day,hour,minute,temp,humidity,visibility,wind,rain
0,,5512,39,,,,2020-11-24 00:01:40.502061,,2020,11,1,0,1,282.19,87,10000,3.6,0
0,,6474F,39,,,,2020-11-24 00:01:40.681991,,2020,11,1,0,1,282.19,87,10000,3.6,0
0,,5529,39,,,,2020-11-24 00:01:40.860907,,2020,11,1,0,1,282.19,87,10000,3.6,0
0,,5532,39,,,,2020-11-24 00:01:41.040315,,2020,11,1,0,1,282.19,87,10000,3.6,0
0,,5515,39,,,,2020-11-24 00:01:41.219311,,2020,11,1,0,1,282.19,87,10000,3.6,0
0,,5516,39,,,,2020-11-24 00:01:41.398193,,2020,11,1,0,1,282.19,87,10000,3.6,0
0,,5517,39,,,,2020-11-24 00:01:41.577821,,2020,11,1,0,1,282.19,87,10000,3.6,0
0,,5518,39,,,,2020-11-24 00:01:41.757771,,2020,11,1,0,1,282.19,87,10000,3.6,0
0,,5519,39,,,,2020-11-24 00:01:41.935717,,2020,11,1,0,1,282.19,87,10000,3.6,0
0,,0089,39,,,,2020-11-24 00:04:18.066951,,2020,11,1,0,4,282.19,87,10000,3.6,0
0,,0089,44,,,,2020-11-24 00:04:18.242975,,2020,11,1,0,4,282.19,87,10000,3.6,0
0,,5501,39,,,,2020-11-24 00:04:18.422442,,2020,11,1,0,4,282.19,87,10000,3.6,0
0,,5501,44,,,,2020-11-24 00:04:18.600643,,2020,11,1,0,4,282.19,87,10000,3.6,0
0,,5502,39,,,,2020-11-24 00:04:18.779295,,2020,11,1,0,4,282.19,87,10000,3.6,0
0,,5502,44,,,,2020-11-24 00:04:18.957519,,2020,11,1,0,4,282.19,87,10000,3.6,0
0,,5503,39,,,,2020-11-24 00:04:19.136383,,2020,11,1,0,4,282.19,87,10000,3.6,0
0,,5503,44,,,,2020-11-24 00:04:19.313927,,2020,11,1,0,4,282.19,87,10000,3.6,0
0,,5504,39,,,,2020-11-24 00:04:19.492785,,2020,11,1,0,4,282.19,87,10000,3.6,0
0,,5504,44,,,,2020-11-24 00:04:19.670729,,2020,11,1,0,4,282.19,87,10000,3.6,0
0,,5281G,39,,,,2020-11-24 00:04:19.850550,,2020,11,1,0,4,282.19,87,10000,3.6,0
0,,5281G,44,,,,2020-11-24 00:04:20.030145,,2020,11,1,0,4,282.19,87,10000,3.6,0
0,,5281G,8,,,,2020-11-24 00:04:20.382639,,2020,11,1,0,4,282.19,87,10000,3.6,0
0,,5507,39,,,,2020-11-24 00:04:20.566212,,2020,11,1,0,4,282.19,87,10000,3.6,0
0,,5507,44,,,,2020-11-24 00:04:20.745465,,2020,11,1,0,4,282.19,87,10000,3.6,0
0,,5508,39,,,,2020-11-24 00:04:20.923055,,2020,11,1,0,4,282.19,87,10000,3.6,0
0,,5508,44,,,,2020-11-24 00:04:21.103857,,2020,11,1,0,4,282.19,87,10000,3.6,0
0,,5509,39,,,,2020-11-24 00:04:21.281728,,2020,11,1,0,4,282.19,87,10000,3.6,0
0,,5510,39,,,,2020-11-24 00:04:21.462431,,2020,11,1,0,4,282.19,87,10000,3.6,0
0,,5512,39,,,,2020-11-24 00:04:31.034040,,2020,11,1,0,4,282.19,87,10000,3.6,0
0,,6474F,39,,,,2020-11-24 00:04:31.214588,,2020,11,1,0,4,282.19,87,10000,3.6,0
0,,5529,39,,,,2020-11-24 00:04:31.392725,,2020,11,1,0,4,282.19,87,10000,3.6,0
0,,5532,39,,,,2020-11-24 00:04:31.573551,,2020,11,1,0,4,282.19,87,10000,3.6,0
0,,5515,39,,,,2020-11-24 00:04:31.752708,,2020,11,1,0,4,282.19,87,10000,3.6,0
0,,5516,39,,,,2020-11-24 00:04:31.931354,,2020,11,1,0,4,282.19,87,10000,3.6,0
0,,5517,39,,,,2020-11-24 00:04:32.110974,,2020,11,1,0,4,282.19,87,10000,3.6,0
0,,5518,39,,,,2020-11-24 00:04:32.290527,,2020,11,1,0,4,282.19,87,10000,3.6,0
0,,5519,39,,,,2020-11-24 00:04:32.470293,,2020,11,1,0,4,282.19,87,10000,3.6,0
0,,0089,39,,,,2020-11-24 00:07:04.925076,,2020,11,1,0,7,282.14,87,10000,3.6,0
0,,0089,44,,,,2020-11-24 00:07:04.925515,,2020,11,1,0,7,282.14,87,10000,3.6,0
0,,5501,39,,,,2020-11-24 00:07:05.105723,,2020,11,1,0,7,282.14,87,10000,3.6,0
0,,5501,44,,,,2020-11-24 00:07:05.106307,,2020,11,1,0,7,282.14,87,10000,3.6,0
0,,5502,39,,,,2020-11-24 00:07:05.286341,,2020,11,1,0,7,282.14,87,10000,3.6,0
0,,5502,44,,,,2020-11-24 00:07:05.286932,,2020,11,1,0,7,282.14,87,10000,3.6,0
0,,5503,39,,,,2020-11-24 00:07:05.465840,,2020,11,1,0,7,282.14,87,10000,3.6,0
0,,5503,44,,,,2020-11-24 00:07:05.645566,,2020,11,1,0,7,282.14,87,10000,3.6,0
0,,5504,39,,,,2020-11-24 00:07:05.825442,,2020,11,1,0,7,282.14,87,10000,3.6,0
0,,5504,44,,,,2020-11-24 00:07:06.005272,,2020,11,1,0,7,282.14,87,10000,3.6,0
0,,5281G,39,,,,2020-11-24 00:07:06.185272,,2020,11,1,0,7,282.14,87,10000,3.6,0
0,,5281G,44,,,,2020-11-24 00:07:06.365926,,2020,11,1,0,7,282.14,87,10000,3.6,0
0,,5281G,8,,,,2020-11-24 00:07:06.717940,,2020,11,1,0,7,282.14,87,10000,3.6,0
0,,5507,39,,,,2020-11-24 00:07:06.897259,,2020,11,1,0,7,282.14,87,10000,3.6,0
0,,5507,44,,,,2020-11-24 00:07:07.077616,,2020,11,1,0,7,282.14,87,10000,3.6,0
0,,5508,39,,,,2020-11-24 00:07:07.258523,,2020,11,1,0,7,282.14,87,10000,3.6,0
0,,5508,44,,,,2020-11-24 00:07:07.439408,,2020,11,1,0,7,282.14,87,10000,3.6,0
0,,5509,39,,,,2020-11-24 00:07:07.619648,,2020,11,1,0,7,282.14,87,10000,3.6,0
0,,5510,39,,,,2020-11-24 00:07:07.800780,,2020,11,1,0,7,282.14,87,10000,3.6,0
0,,5512,39,,,,2020-11-24 00:07:10.605933,,2020,11,1,0,7,282.14,87,10000,3.6,0
0,,6474F,39,,,,2020-11-24 00:07:10.785189,,2020,11,1,0,7,282.14,87,10000,3.6,0
0,,5529,39,,,,2020-11-24 00:07:10.966348,,2020,11,1,0,7,282.14,87,10000,3.6,0
0,,5532,39,,,,2020-11-24 00:07:11.146202,,2020,11,1,0,7,282.14,87,10000,3.6,0
0,,5515,39,,,,2020-11-24 00:07:11.326375,,2020,11,1,0,7,282.14,87,10000,3.6,0
0,,5516,39,,,,2020-11-24 00:07:11.506509,,2020,11,1,0,7,282.14,87,10000,3.6,0
0,,5517,39,,,,2020-11-24 00:07:11.686597,,2020,11,1,0,7,282.14,87,10000,3.6,0
0,,5518,39,,,,2020-11-24 00:07:11.866044,,2020,11,1,0,7,282.14,87,10000,3.6,0
0,,5519,39,,,,2020-11-24 00:07:12.047018,,2020,11,1,0,7,282.14,87,10000,3.6,0
0,,0089,39,,,,2020-11-24 00:09:47.060106,,2020,11,1,0,9,282.14,87,10000,3.6,0
0,,0089,44,,,,2020-11-24 00:09:47.060564,,2020,11,1,0,9,282.14,87,10000,3.6,0
0,,5501,39,,,,2020-11-24 00:09:47.242713,,2020,11,1,0,9,282.14,87,10000,3.6,0
0,,5501,44,,,,2020-11-24 00:09:47.243292,,2020,11,1,0,9,282.14,87,10000,3.6,0
0,,5502,39,,,,2020-11-24 00:09:47.425244,,2020,11,1,0,9,282.14,87,10000,3.6,0
0,,5502,44,,,,2020-11-24 00:09:47.425876,,2020,11,1,0,9,282.14,87,10000,3.6,0
0,,5503,39,,,,2020-11-24 00:09:47.608960,,2020,11,1,0,9,282.14,87,10000,3.6,0
0,,5503,44,,,,2020-11-24 00:09:47.609541,,2020,11,1,0,9,282.14,87,10000,3.6,0
0,,5504,39,,,,2020-11-24 00:09:47.788890,,2020,11,1,0,9,282.14,87,10000,3.6,0
0,,5504,44,,,,2020-11-24 00:09:47.789629,,2020,11,1,0,9,282.14,87,10000,3.6,0
0,,5281G,39,,,,2020-11-24 00:09:47.970069,,2020,11,1,0,9,282.14,87,10000,3.6,0
0,,5281G,44,,,,2020-11-24 00:09:47.970501,,2020,11,1,0,9,282.14,87,10000,3.6,0
0,,5281G,8,,,,2020-11-24 00:09:48.320889,,2020,11,1,0,9,282.14,87,10000,3.6,0
0,,5507,39,,,,2020-11-24 00:09:48.502129,,2020,11,1,0,9,282.14,87,10000,3.6,0
0,,5507,44,,,,2020-11-24 00:09:48.680090,,2020,11,1,0,9,282.14,87,10000,3.6,0
0,,5508,39,,,,2020-11-24 00:09:48.858837,,2020,11,1,0,9,282.14,87,10000,3.6,0
0,,5508,44,,,,2020-11-24 00:09:49.037277,,2020,11,1,0,9,282.14,87,10000,3.6,0
0,,5509,39,,,,2020-11-24 00:09:49.217226,,2020,11,1,0,9,282.14,87,10000,3.6,0
0,,5510,39,,,,2020-11-24 00:09:49.395311,,2020,11,1,0,9,282.14,87,10000,3.6,0
0,,5512,39,,,,2020-11-24 00:09:53.725145,,2020,11,1,0,9,282.14,87,10000,3.6,0
0,,6474F,39,,,,2020-11-24 00:09:53.904065,,2020,11,1,0,9,282.14,87,10000,3.6,0
0,,5529,39,,,,2020-11-24 00:09:54.082656,,2020,11,1,0,9,282.14,87,10000,3.6,0
0,,5532,39,,,,2020-11-24 00:09:54.263926,,2020,11,1,0,9,282.14,87,10000,3.6,0
0,,5515,39,,,,2020-11-24 00:09:54.447326,,2020,11,1,0,9,282.14,87,10000,3.6,0
0,,5516,39,,,,2020-11-24 00:09:54.630393,,2020,11,1,0,9,282.14,87,10000,3.6,0
0,,5517,39,,,,2020-11-24 00:09:54.811350,,2020,11,1,0,9,282.14,87,10000,3.6,0
0,,5518,39,,,,2020-11-24 00:09:54.993618,,2020,11,1,0,9,282.14,87,10000,3.6,0
0,,5519,39,,,,2020-11-24 00:09:55.177542,,2020,11,1,0,9,282.14,87,10000,3.6,0
0,,0089,39,,,,2020-11-24 00:12:27.104265,,2020,11,1,0,12,282.14,87,10000,3.6,0
0,,0089,44,,,,2020-11-24 00:12:27.105023,,2020,11,1,0,12,282.14,87,10000,3.6,0
0,,5501,39,,,,2020-11-24 00:12:27.106026,,2020,11,1,0,12,282.14,87,10000,3.6,0
0,,5501,44,,,,2020-11-24 00:12:27.107016,,2020,11,1,0,12,282.14,87,10000,3.6,0
0,,5502,39,,,,2020-11-24 00:12:27.108026,,2020,11,1,0,12,282.14,87,10000,3.6,0
0,,5502,44,,,,2020-11-24 00:12:27.109066,,2020,11,1,0,12,282.14,87,10000,3.6,0
0,,5503,39,,,,2020-11-24 00:12:27.289688,,2020,11,1,0,12,282.14,87,10000,3.6,0
0,,5503,44,,,,2020-11-24 00:12:27.290276,,2020,11,1,0,12,282.14,87,10000,3.6,0
0,,5504,39,,,,2020-11-24 00:12:27.469439,,2020,11,1,0,12,282.14,87,10000,3.6,0
0,,5504,44,,,,2020-11-24 00:12:27.470029,,2020,11,1,0,12,282.14,87,10000,3.6,0
0,,5281G,39,,,,2020-11-24 00:12:27.649893,,2020,11,1,0,12,282.14,87,10000,3.6,0
0,,5281G,44,,,,2020-11-24 00:12:27.650322,,2020,11,1,0,12,282.14,87,10000,3.6,0
0,,5281G,8,,,,2020-11-24 00:12:27.999563,,2020,11,1,0,12,282.14,87,10000,3.6,0
0,,5507,39,,,,2020-11-24 00:12:28.177525,,2020,11,1,0,12,282.14,87,10000,3.6,0
0,,5507,44,,,,2020-11-24 00:12:28.178128,,2020,11,1,0,12,282.14,87,10000,3.6,0
0,,5508,39,,,,2020-11-24 00:12:28.355330,,2020,11,1,0,12,282.14,87,10000,3.6,0
0,,5508,44,,,,2020-11-24 00:12:28.535164,,2020,11,1,0,12,282.14,87,10000,3.6,0
0,,5509,39,,,,2020-11-24 00:12:28.713365,,2020,11,1,0,12,282.14,87,10000,3.6,0
0,,5510,39,,,,2020-11-24 00:12:28.892694,,2020,11,1,0,12,282.14,87,10000,3.6,0
0,,5512,39,,,,2020-11-24 00:12:34.465867,,2020,11,1,0,12,282.14,87,10000,3.6,0
0,,6474F,39,,,,2020-11-24 00:12:34.645768,,2020,11,1,0,12,282.14,87,10000,3.6,0
0,,5529,39,,,,2020-11-24 00:12:34.824710,,2020,11,1,0,12,282.14,87,10000,3.6,0
0,,5532,39,,,,2020-11-24 00:12:35.003130,,2020,11,1,0,12,282.14,87,10000,3.6,0
0,,5515,39,,,,2020-11-24 00:12:35.181950,,2020,11,1,0,12,282.14,87,10000,3.6,0
0,,5516,39,,,,2020-11-24 00:12:35.360838,,2020,11,1,0,12,282.14,87,10000,3.6,0
0,,5517,39,,,,2020-11-24 00:12:35.539582,,2020,11,1,0,12,282.14,87,10000,3.6,0
0,,5518,39,,,,2020-11-24 00:12:35.717959,,2020,11,1,0,12,282.14,87,10000,3.6,0
0,,5519,39,,,,2020-11-24 00:12:35.896725,,2020,11,1,0,12,282.14,87,10000,3.6,0
0,,0089,39,,,,2020-11-24 00:15:09.538234,,2020,11,1,0,15,282.14,87,10000,3.6,0
0,,0089,44,,,,2020-11-24 00:15:09.538990,,2020,11,1,0,15,282.14,87,10000,3.6,0
0,,5501,39,,,,2020-11-24 00:15:09.540000,,2020,11,1,0,15,282.14,87,10000,3.6,0
0,,5501,44,,,,2020-11-24 00:15:09.541018,,2020,11,1,0,15,282.14,87,10000,3.6,0
0,,5502,39,,,,2020-11-24 00:15:09.542065,,2020,11,1,0,15,282.14,87,10000,3.6,0
0,,5502,44,,,,2020-11-24 00:15:09.543057,,2020,11,1,0,15,282.14,87,10000,3.6,0
0,,5503,39,,,,2020-11-24 00:15:09.544033,,2020,11,1,0,15,282.14,87,10000,3.6,0
0,,5503,44,,,,2020-11-24 00:15:09.544786,,2020,11,1,0,15,282.14,87,10000,3.6,0
0,,5504,39,,,,2020-11-24 00:15:09.545297,,2020,11,1,0,15,282.14,87,10000,3.6,0
0,,5504,44,,,,2020-11-24 00:15:09.545843,,2020,11,1,0,15,282.14,87,10000,3.6,0
0,,5281G,39,,,,2020-11-24 00:15:09.726151,,2020,11,1,0,15,282.14,87,10000,3.6,0
0,,5281G,44,,,,2020-11-24 00:15:09.726582,,2020,11,1,0,15,282.14,87,10000,3.6,0
0,,5281G,8,,,,2020-11-24 00:15:10.094904,,2020,11,1,0,15,282.14,87,10000,3.6,0
0,,5507,39,,,,2020-11-24 00:15:10.278026,,2020,11,1,0,15,282.14,87,10000,3.6,0
0,,5507,44,,,,2020-11-24 00:15:10.278606,,2020,11,1,0,15,282.14,87,10000,3.6,0
0,,5508,39,,,,2020-11-24 00:15:10.467664,,2020,11,1,0,15,282.14,87,10000,3.6,0
0,,5508,44,,,,2020-11-24 00:15:10.468275,,2020,11,1,0,15,282.14,87,10000,3.6,0
0,,5509,39,,,,2020-11-24 00:15:10.649640,,2020,11,1,0,15,282.14,87,10000,3.6,0
0,,5510,39,,,,2020-11-24 00:15:10.837029,,2020,11,1,0,15,282.14,87,10000,3.6,0
0,,5512,39,,,,2020-11-24 00:15:14.612820,,2020,11,1,0,15,282.14,87,10000,3.6,0
0,,6474F,39,,,,2020-11-24 00:15:14.792800,,2020,11,1,0,15,282.14,87,10000,3.6,0
0,,5529,39,,,,2020-11-24 00:15:14.972174,,2020,11,1,0,15,282.14,87,10000,3.6,0
0,,5532,39,,,,2020-11-24 00:15:15.150169,,2020,11,1,0,15,282.14,87,10000,3.6,0
0,,5515,39,,,,2020-11-24 00:15:15.330332,,2020,11,1,0,15,282.14,87,10000,3.6,0
0,,5516,39,,,,2020-11-24 00:15:15.509097,,2020,11,1,0,15,282.14,87,10000,3.6,0
0,,5517,39,,,,2020-11-24 00:15:15.688757,,2020,11,1,0,15,282.14,87,10000,3.6,0
0,,5518,39,,,,2020-11-24 00:15:15.866996,,2020,11,1,0,15,282.14,87,10000,3.6,0
0,,5519,39,,,,2020-11-24 00:15:16.045876,,2020,11,1,0,15,282.14,87,10000,3.6,0
0,,0089,39,,,,2020-11-24 00:17:48.452986,,2020,11,1,0,17,282.14,87,10000,3.6,0
0,,0089,44,,,,2020-11-24 00:17:48.453506,,2020,11,1,0,17,282.14,87,10000,3.6,0
0,,5501,39,,,,2020-11-24 00:17:48.454185,,2020,11,1,0,17,282.14,87,10000,3.6,0
0,,5501,44,,,,2020-11-24 00:17:48.454854,,2020,11,1,0,17,282.14,87,10000,3.6,0
0,,5502,39,,,,2020-11-24 00:17:48.455526,,2020,11,1,0,17,282.14,87,10000,3.6,0
0,,5502,44,,,,2020-11-24 00:17:48.456191,,2020,11,1,0,17,282.14,87,10000,3.6,0
0,,5503,39,,,,2020-11-24 00:17:48.456876,,2020,11,1,0,17,282.14,87,10000,3.6,0
0,,5503,44,,,,2020-11-24 00:17:48.457535,,2020,11,1,0,17,282.14,87,10000,3.6,0
0,,5504,39,,,,2020-11-24 00:17:48.458195,,2020,11,1,0,17,282.14,87,10000,3.6,0
0,,5504,44,,,,2020-11-24 00:17:48.458869,,2020,11,1,0,17,282.14,87,10000,3.6,0
0,,5281G,39,,,,2020-11-24 00:17:48.459344,,2020,11,1,0,17,282.14,87,10000,3.6,0
0,,5281G,44,,,,2020-11-24 00:17:48.459813,,2020,11,1,0,17,282.14,87,10000,3.6,0
0,,5281G,8,,,,2020-11-24 00:17:48.812855,,2020,11,1,0,17,282.14,87,10000,3.6,0
0,,5507,39,,,,2020-11-24 00:17:48.991137,,2020,11,1,0,17,282.14,87,10000,3.6,0
0,,5507,44,,,,2020-11-24 00:17:48.991721,,2020,11,1,0,17,282.14,87,10000,3.6,0
0,,5508,39,,,,2020-11-24 00:17:49.171075,,2020,11,1,0,17,282.14,87,10000,3.6,0
0,,5508,44,,,,2020-11-24 00:17:49.171680,,2020,11,1,0,17,282.14,87,10000,3.6,0
0,,5509,39,,,,2020-11-24 00:17:49.349972,,2020,11,1,0,17,282.14,87,10000,3.6,0
0,,5510,39,,,,2020-11-24 00:17:49.528682,,2020,11,1,0,17,282.14,87,10000,3.6,0
0,,5512,39,,,,2020-11-24 00:17:55.428809,,2020,11,1,0,17,282.14,87,10000,3.6,0
0,,6474F,39,,,,2020-11-24 00:17:55.608363,,2020,11,1,0,17,282.14,87,10000,3.6,0
0,,5529,39,,,,2020-11-24 00:17:55.785610,,2020,11,1,0,17,282.14,87,10000,3.6,0
0,,5532,39,,,,2020-11-24 00:17:55.964330,,2020,11,1,0,17,282.14,87,10000,3.6,0
0,,5515,39,,,,2020-11-24 00:17:56.141865,,2020,11,1,0,17,282.14,87,10000,3.6,0
0,,5516,39,,,,2020-11-24 00:17:56.320914,,2020,11,1,0,17,282.14,87,10000,3.6,0
0,,5517,39,,,,2020-11-24 00:17:56.498157,,2020,11,1,0,17,282.14,87,10000,3.6,0
0,,5518,39,,,,2020-11-24 00:17:56.676737,,2020,11,1,0,17,282.14,87,10000,3.6,0
0,,5519,39,,,,2020-11-24 00:17:56.855044,,2020,11,1,0,17,282.14,87,10000,3.6,0
0,,0089,39,,,,2020-11-24 00:20:29.874990,,2020,11,1,0,20,282.14,87,10000,3.6,0
0,,0089,44,,,,2020-11-24 00:20:29.875540,,2020,11,1,0,20,282.14,87,10000,3.6,0
0,,5501,39,,,,2020-11-24 00:20:29.876174,,2020,11,1,0,20,282.14,87,10000,3.6,0
0,,5501,44,,,,2020-11-24 00:20:29.876909,,2020,11,1,0,20,282.14,87,10000,3.6,0
0,,5502,39,,,,2020-11-24 00:20:29.877570,,2020,11,1,0,20,282.14,87,10000,3.6,0
0,,5502,44,,,,2020-11-24 00:20:29.878283,,2020,11,1,0,20,282.14,87,10000,3.6,0
0,,5503,39,,,,2020-11-24 00:20:29.878924,,2020,11,1,0,20,282.14,87,10000,3.6,0
0,,5503,44,,,,2020-11-24 00:20:29.879649,,2020,11,1,0,20,282.14,87,10000,3.6,0
0,,5504,39,,,,2020-11-24 00:20:29.880325,,2020,11,1,0,20,282.14,87,10000,3.6,0
0,,5504,44,,,,2020-11-24 00:20:29.881077,,2020,11,1,0,20,282.14,87,10000,3.6,0
0,,5281G,39,,,,2020-11-24 00:20:29.881541,,2020,11,1,0,20,282.14,87,10000,3.6,0
0,,5281G,44,,,,2020-11-24 00:20:29.882020,,2020,11,1,0,20,282.14,87,10000,3.6,0
0,,5281G,8,,,,2020-11-24 00:20:30.236224,,2020,11,1,0,20,282.14,87,10000,3.6,0
0,,5507,39,,,,2020-11-24 00:20:30.236849,,2020,11,1,0,20,282.14,87,10000,3.6,0
0,,5507,44,,,,2020-11-24 00:20:30.237392,,2020,11,1,0,20,282.14,87,10000,3.6,0
0,,5508,39,,,,2020-11-24 00:20:30.237911,,2020,11,1,0,20,282.14,87,10000,3.6,0
0,,5508,44,,,,2020-11-24 00:20:30.238420,,2020,11,1,0,20,282.14,87,10000,3.6,0
0,,5509,39,,,,2020-11-24 00:20:30.416762,,2020,11,1,0,20,282.14,87,10000,3.6,0
0,,5510,39,,,,2020-11-24 00:20:30.595716,,2020,11,1,0,20,282.14,87,10000,3.6,0
0,,5512,39,,,,2020-11-24 00:20:35.058836,,2020,11,1,0,20,282.14,87,10000,3.6,0
0,,6474F,39,,,,2020-11-24 00:20:35.238753,,2020,11,1,0,20,282.14,87,10000,3.6,0
0,,5529,39,,,,2020-11-24 00:20:35.417273,,2020,11,1,0,20,282.14,87,10000,3.6,0
0,,5532,39,,,,2020-11-24 00:20:35.597699,,2020,11,1,0,20,282.14,87,10000,3.6,0
0,,5515,39,,,,2020-11-24 00:20:35.777128,,2020,11,1,0,20,282.14,87,10000,3.6,0
0,,5516,39,,,,2020-11-24 00:20:35.956840,,2020,11,1,0,20,282.14,87,10000,3.6,0
0,,5517,39,,,,2020-11-24 00:20:36.137189,,2020,11,1,0,20,282.14,87,10000,3.6,0
0,,5518,39,,,,2020-11-24 00:20:36.317692,,2020,11,1,0,20,282.14,87,10000,3.6,0
0,,5519,39,,,,2020-11-24 00:20:36.497514,,2020,11,1,0,20,282.14,87,10000,3.6,0
0,,0089,39,,,,2020-11-24 00:23:08.963726,,2020,11,1,0,23,282.14,87,10000,3.6,0
0,,0089,44,,,,2020-11-24 00:23:08.964644,,2020,11,1,0,23,282.14,87,10000,3.6,0
0,,5501,39,,,,2020-11-24 00:23:08.965987,,2020,11,1,0,23,282.14,87,10000,3.6,0
0,,5501,44,,,,2020-11-24 00:23:08.967199,,2020,11,1,0,23,282.14,87,10000,3.6,0
0,,5502,39,,,,2020-11-24 00:23:08.968327,,2020,11,1,0,23,282.14,87,10000,3.6,0
0,,5502,44,,,,2020-11-24 00:23:08.969162,,2020,11,1,0,23,282.14,87,10000,3.6,0
0,,5503,39,,,,2020-11-24 00:23:08.969911,,2020,11,1,0,23,282.14,87,10000,3.6,0
0,,5503,44,,,,2020-11-24 00:23:08.970649,,2020,11,1,0,23,282.14,87,10000,3.6,0
0,,5504,39,,,,2020-11-24 00:23:08.971389,,2020,11,1,0,23,282.14,87,10000,3.6,0
0,,5504,44,,,,2020-11-24 00:23:08.972125,,2020,11,1,0,23,282.14,87,10000,3.6,0
0,,5281G,39,,,,2020-11-24 00:23:08.972604,,2020,11,1,0,23,282.14,87,10000,3.6,0
0,,5281G,44,,,,2020-11-24 00:23:08.972965,,2020,11,1,0,23,282.14,87,10000,3.6,0
0,,5281G,8,,,,2020-11-24 00:23:09.326097,,2020,11,1,0,23,282.14,87,10000,3.6,0
0,,5507,39,,,,2020-11-24 00:23:09.326742,,2020,11,1,0,23,282.14,87,10000,3.6,0
0,,5507,44,,,,2020-11-24 00:23:09.327279,,2020,11,1,0,23,282.14,87,10000,3.6,0
0,,5508,39,,,,2020-11-24 00:23:09.327793,,2020,11,1,0,23,282.14,87,10000,3.6,0
0,,5508,44,,,,2020-11-24 00:23:09.328378,,2020,11,1,0,23,282.14,87,10000,3.6,0
0,,5509,39,,,,2020-11-24 00:23:09.328920,,2020,11,1,0,23,282.14,87,10000,3.6,0
0,,5510,39,,,,2020-11-24 00:23:09.329441,,2020,11,1,0,23,282.14,87,10000,3.6,0
0,,5512,39,,,,2020-11-24 00:23:13.669537,,2020,11,1,0,23,282.14,87,10000,3.6,0
0,,6474F,39,,,,2020-11-24 00:23:13.851178,,2020,11,1,0,23,282.14,87,10000,3.6,0
0,,5529,39,,,,2020-11-24 00:23:14.028924,,2020,11,1,0,23,282.14,87,10000,3.6,0
0,,5532,39,,,,2020-11-24 00:23:14.208274,,2020,11,1,0,23,282.14,87,10000,3.6,0
0,,5515,39,,,,2020-11-24 00:23:14.386256,,2020,11,1,0,23,282.14,87,10000,3.6,0
0,,5516,39,,,,2020-11-24 00:23:14.565479,,2020,11,1,0,23,282.14,87,10000,3.6,0
0,,5517,39,,,,2020-11-24 00:23:14.744793,,2020,11,1,0,23,282.14,87,10000,3.6,0
0,,5518,39,,,,2020-11-24 00:23:14.924118,,2020,11,1,0,23,282.14,87,10000,3.6,0
0,,5519,39,,,,2020-11-24 00:23:15.103037,,2020,11,1,0,23,282.14,87,10000,3.6,0
0,,0089,39,,,,2020-11-24 00:25:47.540198,,2020,11,1,0,25,282.08,93,10000,3.6,0
0,,0089,44,,,,2020-11-24 00:25:47.540975,,2020,11,1,0,25,282.08,93,10000,3.6,0
0,,5501,39,,,,2020-11-24 00:25:47.542003,,2020,11,1,0,25,282.08,93,10000,3.6,0
0,,5501,44,,,,2020-11-24 00:25:47.542967,,2020,11,1,0,25,282.08,93,10000,3.6,0
