0,,0089,39,,,,2020-11-29 00:02:25.820820,,2020,11,6,0,2,276.5,93,800,3.6,0
0,,0089,44,,,,2020-11-29 00:02:25.821266,,2020,11,6,0,2,276.5,93,800,3.6,0
0,,5501,39,,,,2020-11-29 00:02:26.000284,,2020,11,6,0,2,276.5,93,800,3.6,0
0,,5501,44,,,,2020-11-29 00:02:26.000901,,2020,11,6,0,2,276.5,93,800,3.6,0
0,,5502,39,,,,2020-11-29 00:02:26.185049,,2020,11,6,0,2,276.5,93,800,3.6,0
0,,5502,44,,,,2020-11-29 00:02:26.363818,,2020,11,6,0,2,276.5,93,800,3.6,0
0,,5503,39,,,,2020-11-29 00:02:26.547420,,2020,11,6,0,2,276.5,93,800,3.6,0
0,,5503,44,,,,2020-11-29 00:02:26.726063,,2020,11,6,0,2,276.5,93,800,3.6,0
0,,5504,39,,,,2020-11-29 00:02:26.909690,,2020,11,6,0,2,276.5,93,800,3.6,0
0,,5504,44,,,,2020-11-29 00:02:27.088341,,2020,11,6,0,2,276.5,93,800,3.6,0
0,,5281G,39,,,,2020-11-29 00:02:27.274098,,2020,11,6,0,2,276.5,93,800,3.6,0
0,,5281G,44,,,,2020-11-29 00:02:27.453841,,2020,11,6,0,2,276.5,93,800,3.6,0
0,,5281G,8,,,,2020-11-29 00:02:27.987370,,2020,11,6,0,2,276.5,93,800,3.6,0
0,,5507,39,,,,2020-11-29 00:02:28.165943,,2020,11,6,0,2,276.5,93,800,3.6,0
0,,5507,44,,,,2020-11-29 00:02:28.349571,,2020,11,6,0,2,276.5,93,800,3.6,0
0,,5508,39,,,,2020-11-29 00:02:28.528338,,2020,11,6,0,2,276.5,93,800,3.6,0
0,,5508,44,,,,2020-11-29 00:02:28.711706,,2020,11,6,0,2,276.5,93,800,3.6,0
0,,5509,39,,,,2020-11-29 00:02:28.890147,,2020,11,6,0,2,276.5,93,800,3.6,0
0,,5510,39,,,,2020-11-29 00:02:29.073288,,2020,11,6,0,2,276.5,93,800,3.6,0
0,,5512,39,,,,2020-11-29 00:02:31.317785,,2020,11,6,0,2,276.5,93,800,3.6,0
0,,6474F,39,,,,2020-11-29 00:02:31.496612,,2020,11,6,0,2,276.5,93,800,3.6,0
0,,5529,39,,,,2020-11-29 00:02:31.679730,,2020,11,6,0,2,276.5,93,800,3.6,0
0,,5532,39,,,,2020-11-29 00:02:31.857562,,2020,11,6,0,2,276.5,93,800,3.6,0
0,,5515,39,,,,2020-11-29 00:02:32.040596,,2020,11,6,0,2,276.5,93,800,3.6,0
0,,5516,39,,,,2020-11-29 00:02:32.218448,,2020,11,6,0,2,276.5,93,800,3.6,0
0,,5517,39,,,,2020-11-29 00:02:32.398092,,2020,11,6,0,2,276.5,93,800,3.6,0
0,,5518,39,,,,2020-11-29 00:02:32.576093,,2020,11,6,0,2,276.5,93,800,3.6,0
0,,5519,39,,,,2020-11-29 00:02:32.754804,,2020,11,6,0,2,276.5,93,800,3.6,0
0,,0089,39,,,,2020-11-29 00:05:04.316395,,2020,11,6,0,5,276.5,93,800,3.6,0
0,,0089,44,,,,2020-11-29 00:05:04.316844,,2020,11,6,0,5,276.5,93,800,3.6,0
0,,5501,39,,,,2020-11-29 00:05:04.495437,,2020,11,6,0,5,276.5,93,800,3.6,0
0,,5501,44,,,,2020-11-29 00:05:04.496032,,2020,11,6,0,5,276.5,93,800,3.6,0
0,,5502,39,,,,2020-11-29 00:05:04.674855,,2020,11,6,0,5,276.5,93,800,3.6,0
0,,5502,44,,,,2020-11-29 00:05:04.675447,,2020,11,6,0,5,276.5,93,800,3.6,0
0,,5503,39,,,,2020-11-29 00:05:04.853982,,2020,11,6,0,5,276.5,93,800,3.6,0
0,,5503,44,,,,2020-11-29 00:05:04.854577,,2020,11,6,0,5,276.5,93,800,3.6,0
0,,5504,39,,,,2020-11-29 00:05:05.032400,,2020,11,6,0,5,276.5,93,800,3.6,0
0,,5504,44,,,,2020-11-29 00:05:05.210757,,2020,11,6,0,5,276.5,93,800,3.6,0
0,,5281G,39,,,,2020-11-29 00:05:05.389905,,2020,11,6,0,5,276.5,93,800,3.6,0
0,,5281G,44,,,,2020-11-29 00:05:05.570072,,2020,11,6,0,5,276.5,93,800,3.6,0
0,,5281G,8,,,,2020-11-29 00:05:06.085016,,2020,11,6,0,5,276.5,93,800,3.6,0
0,,5507,39,,,,2020-11-29 00:05:06.263410,,2020,11,6,0,5,276.5,93,800,3.6,0
0,,5507,44,,,,2020-11-29 00:05:06.441636,,2020,11,6,0,5,276.5,93,800,3.6,0
0,,5508,39,,,,2020-11-29 00:05:06.619987,,2020,11,6,0,5,276.5,93,800,3.6,0
0,,5508,44,,,,2020-11-29 00:05:06.797868,,2020,11,6,0,5,276.5,93,800,3.6,0
0,,5509,39,,,,2020-11-29 00:05:06.976391,,2020,11,6,0,5,276.5,93,800,3.6,0
0,,5510,39,,,,2020-11-29 00:05:07.154400,,2020,11,6,0,5,276.5,93,800,3.6,0
0,,5512,39,,,,2020-11-29 00:05:09.291331,,2020,11,6,0,5,276.5,93,800,3.6,0
0,,6474F,39,,,,2020-11-29 00:05:09.475068,,2020,11,6,0,5,276.5,93,800,3.6,0
0,,5529,39,,,,2020-11-29 00:05:09.658676,,2020,11,6,0,5,276.5,93,800,3.6,0
0,,5532,39,,,,2020-11-29 00:05:09.840923,,2020,11,6,0,5,276.5,93,800,3.6,0
0,,5515,39,,,,2020-11-29 00:05:10.024700,,2020,11,6,0,5,276.5,93,800,3.6,0
0,,5516,39,,,,2020-11-29 00:05:10.207931,,2020,11,6,0,5,276.5,93,800,3.6,0
0,,5517,39,,,,2020-11-29 00:05:10.391962,,2020,11,6,0,5,276.5,93,800,3.6,0
0,,5518,39,,,,2020-11-29 00:05:10.575605,,2020,11,6,0,5,276.5,93,800,3.6,0
0,,5519,39,,,,2020-11-29 00:05:10.760115,,2020,11,6,0,5,276.5,93,800,3.6,0
0,,0089,39,,,,2020-11-29 00:07:42.189932,,2020,11,6,0,7,276.5,93,800,3.6,0
0,,0089,44,,,,2020-11-29 00:07:42.190385,,2020,11,6,0,7,276.5,93,800,3.6,0
0,,5501,39,,,,2020-11-29 00:07:42.369506,,2020,11,6,0,7,276.5,93,800,3.6,0
0,,5501,44,,,,2020-11-29 00:07:42.370103,,2020,11,6,0,7,276.5,93,800,3.6,0
0,,5502,39,,,,2020-11-29 00:07:42.547493,,2020,11,6,0,7,276.5,93,800,3.6,0
0,,5502,44,,,,2020-11-29 00:07:42.548086,,2020,11,6,0,7,276.5,93,800,3.6,0
0,,5503,39,,,,2020-11-29 00:07:42.726338,,2020,11,6,0,7,276.5,93,800,3.6,0
0,,5503,44,,,,2020-11-29 00:07:42.726929,,2020,11,6,0,7,276.5,93,800,3.6,0
0,,5504,39,,,,2020-11-29 00:07:42.904602,,2020,11,6,0,7,276.5,93,800,3.6,0
0,,5504,44,,,,2020-11-29 00:07:42.905201,,2020,11,6,0,7,276.5,93,800,3.6,0
0,,5281G,39,,,,2020-11-29 00:07:43.084959,,2020,11,6,0,7,276.5,93,800,3.6,0
0,,5281G,44,,,,2020-11-29 00:07:43.263246,,2020,11,6,0,7,276.5,93,800,3.6,0
0,,5281G,8,,,,2020-11-29 00:07:43.778940,,2020,11,6,0,7,276.5,93,800,3.6,0
0,,5507,39,,,,2020-11-29 00:07:43.956509,,2020,11,6,0,7,276.5,93,800,3.6,0
0,,5507,44,,,,2020-11-29 00:07:44.134801,,2020,11,6,0,7,276.5,93,800,3.6,0
0,,5508,39,,,,2020-11-29 00:07:44.312657,,2020,11,6,0,7,276.5,93,800,3.6,0
0,,5508,44,,,,2020-11-29 00:07:44.490479,,2020,11,6,0,7,276.5,93,800,3.6,0
0,,5509,39,,,,2020-11-29 00:07:44.668431,,2020,11,6,0,7,276.5,93,800,3.6,0
0,,5510,39,,,,2020-11-29 00:07:44.846414,,2020,11,6,0,7,276.5,93,800,3.6,0
0,,5512,39,,,,2020-11-29 00:07:47.142439,,2020,11,6,0,7,276.5,93,800,3.6,0
0,,6474F,39,,,,2020-11-29 00:07:47.321229,,2020,11,6,0,7,276.5,93,800,3.6,0
0,,5529,39,,,,2020-11-29 00:07:47.499678,,2020,11,6,0,7,276.5,93,800,3.6,0
0,,5532,39,,,,2020-11-29 00:07:47.677811,,2020,11,6,0,7,276.5,93,800,3.6,0
0,,5515,39,,,,2020-11-29 00:07:47.856212,,2020,11,6,0,7,276.5,93,800,3.6,0
0,,5516,39,,,,2020-11-29 00:07:48.035634,,2020,11,6,0,7,276.5,93,800,3.6,0
0,,5517,39,,,,2020-11-29 00:07:48.213696,,2020,11,6,0,7,276.5,93,800,3.6,0
0,,5518,39,,,,2020-11-29 00:07:48.391829,,2020,11,6,0,7,276.5,93,800,3.6,0
0,,5519,39,,,,2020-11-29 00:07:48.570171,,2020,11,6,0,7,276.5,93,800,3.6,0
0,,0089,39,,,,2020-11-29 00:10:20.085310,,2020,11,6,0,10,276.5,93,800,3.6,0
0,,0089,44,,,,2020-11-29 00:10:20.085756,,2020,11,6,0,10,276.5,93,800,3.6,0
0,,5501,39,,,,2020-11-29 00:10:20.263781,,2020,11,6,0,10,276.5,93,800,3.6,0
0,,5501,44,,,,2020-11-29 00:10:20.264400,,2020,11,6,0,10,276.5,93,800,3.6,0
0,,5502,39,,,,2020-11-29 00:10:20.441831,,2020,11,6,0,10,276.5,93,800,3.6,0
0,,5502,44,,,,2020-11-29 00:10:20.442421,,2020,11,6,0,10,276.5,93,800,3.6,0
0,,5503,39,,,,2020-11-29 00:10:20.620439,,2020,11,6,0,10,276.5,93,800,3.6,0
0,,5503,44,,,,2020-11-29 00:10:20.621030,,2020,11,6,0,10,276.5,93,800,3.6,0
