transport_type,trip,stop,line,delay,theoretical_time,expectedArrivalTime,date,direction,year,month,day,hour,minute,temp,humidity,visibility,wind,rain
0,,5281G,8,,,,2020-11-26 00:23:19.634978,,2020,11,3,0,23,280.97,81,10000,3.6,0
0,,5507,39,,,,2020-11-26 00:23:19.635569,,2020,11,3,0,23,280.97,81,10000,3.6,0
0,,5507,44,,,,2020-11-26 00:23:19.636096,,2020,11,3,0,23,280.97,81,10000,3.6,0
0,,5508,39,,,,2020-11-26 00:23:19.814054,,2020,11,3,0,23,280.97,81,10000,3.6,0
0,,5508,44,,,,2020-11-26 00:23:19.814644,,2020,11,3,0,23,280.97,81,10000,3.6,0
0,,5509,39,,,,2020-11-26 00:23:19.993396,,2020,11,3,0,23,280.97,81,10000,3.6,0
0,,5510,39,,,,2020-11-26 00:23:20.172084,,2020,11,3,0,23,280.97,81,10000,3.6,0
0,,5512,39,,,,2020-11-26 00:23:22.589733,,2020,11,3,0,23,280.97,81,10000,3.6,0
0,,6474F,39,,,,2020-11-26 00:23:22.772736,,2020,11,3,0,23,280.97,81,10000,3.6,0
0,,5529,39,,,,2020-11-26 00:23:22.951545,,2020,11,3,0,23,280.97,81,10000,3.6,0
0,,5532,39,,,,2020-11-26 00:23:23.132600,,2020,11,3,0,23,280.97,81,10000,3.6,0
0,,5515,39,,,,2020-11-26 00:23:23.311423,,2020,11,3,0,23,280.97,81,10000,3.6,0
0,,5516,39,,,,2020-11-26 00:23:23.493526,,2020,11,3,0,23,280.97,81,10000,3.6,0
